1000	1	16	2	1000	10	10	100	0.9	0.9	99	11	1	0	-0.0903641	0.0911663	0.685854	0.969528	0.969528	0.69849	0.755298	0.742766	-0.702163	-0.703413	0.111809	0.132047	0.272669	-0.0962049	-0.106179	0.734124	1.18546	18.9773	-0.736462	-0.738781	0.198771	0.692588	1.50906	-0.243167	-0.249827	0.198768	0.692587	1.50907	-0.243217	-0.249876	0.593004	0.849443	0.321952	-0.604344	-0.607826	0.40437	0.705254	0.230921	-0.415979	-0.428903	-0.0269138	0.0270387	0.205383	0.235401	0.235401	1.9696	2.58009	0.271368	2.03453	2.01369	0.119048	7.59509	10.532	-0.115161	-0.119249	1.67581	0.268916	0.441149	1.5411	1.52935	1.67582	0.268922	0.441155	1.54093	1.52919	0.352043	0.385038	0.242607	0.32843	0.322291	0.98437	0.209322	0.297736	0.960873	0.925565	-0.0816707	0.0814864	0.608919	0.841272	0.841272	0.701039	1.49802	14.771	-0.708409	-0.70775	0.0984242	0.64596	0.976481	-0.162606	-0.160712	0.0984204	0.645958	0.976489	-0.162661	-0.160768	0.542252	0.826686	0.0516177	-0.562228	-0.561239	0.329974	0.660649	0.0541452	-0.353813	-0.361061	-0.0238144	0.0238144	0.180952	2	2	2.03752	0.851494	0.874069	1.87182	1.87182	2.03753	0.851493	0.874069	1.87163	1.87163	0.534302	0.927618	0.933555	0.501323	0.501323	1.25234	0.857937	0.938322	1.21608	1.18628	-0.0683905	0.0683905	0.549127	0.297162	0.297162	7.48472e-06	8.72543e-06	7.18186e-06	-6.57079e-05	-6.57079e-05	0.493211	0.511678	0.471432	-0.477222	-0.477222	0.257572	0.0560823	0.509592	-0.228335	-0.238712	-0.068386	0.068386	0.549129	0.297163	0.297163	0.493213	0.51168	0.471434	-0.477187	-0.477187	0.257575	0.0560883	0.509594	-0.228285	-0.238662	-0.0357531	0.0357531	0.277678	0.144777	0.144777	0.467685	0.962683	0.0743859	0.476084	0.456234	-0.0527746	0.0520649	0.407581	0.284211	0.284211	
1000	1	16	2	1000	10	0.10101	9.09091	0.9	0.9	0.99	0.11	0.1	0	-0.173798	0.168856	0.969071	1.01213	1.01213	0.778024	0.783555	0.65175	-0.834498	-0.829663	0.182379	0.206924	0.196701	-0.151839	-0.134064	0.781699	1.34958	2.69554	-0.836527	-0.831742	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.76336	0.885403	0.811897	-0.82362	-0.818458	0.124376	0.247841	0.855477	-0.225296	-0.23272	-0.0287639	0.0287624	0.208735	0.212489	0.212489	2.81387	2.79504	2.43976	4.12479	4.08367	0.0168853	9.23238	9.57242	-0.0122571	-0.0122061	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0669395	0.471455	0.461577	0.065727	0.065782	3.09205	2.6155	0.58622	3.68095	3.50449	-0.147409	0.146219	0.792212	0.802231	0.802231	0.734037	1.94118	2.34899	-0.807262	-0.805693	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.711701	0.856017	0.838218	-0.792045	-0.790352	0.0748248	0.0607593	0.875572	-0.0866072	-0.11393	-0.0284113	0.0284113	0.205219	2	2	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0850064	0.943871	0.944817	0.0789518	0.0789518	3.16133	0.624011	0.95728	3.73903	3.56015	-inf	inf	nan	inf	inf	nan	0.169564	nan	nan	nan	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-inf	inf	nan	inf	inf	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-0.0306545	0.0306545	0.222755	0.112324	0.112324	2.83316	5.81871	0.279635	3.39226	3.22646	-0.134642	0.12956	0.851012	0.765486	0.765486	
1000	1	16	2	1000	0.1	0.10101	9.09091	0.9	0.9	0.99	0.11	0.1	0	-0.00479447	0.00478585	0.0165256	0.0178858	0.0178858	0.117861	0.186024	0.0820282	-0.027932	-0.0265142	0.00787581	0.0216234	0.0289511	-0.00207511	-0.000116362	0.117964	110.868	147.871	-0.0281176	-0.0263684	0.0959728	0.374955	0.496614	0.155275	0.157354	0.0960158	0.3749	0.496635	0.155332	0.157411	0.117589	0.587184	0.460018	-0.0278396	-0.0260899	0.0712967	0.410003	0.638159	-0.00469935	-0.00331169	-0.00466055	0.00465896	0.0148114	0.0148176	0.0148176	0.131194	0.218751	0.0512107	0.0265999	0.0271168	0.000254289	136.242	136.34	-0.000190929	0.000149719	0.241508	0.253013	0.533686	0.188471	0.188876	0.241557	0.252953	0.533706	0.18853	0.188935	0.000456627	0.49978	0.499828	9.50703e-05	0.000435816	0.0556604	0.283809	0.664902	0.0239002	0.0238344	-0.00478452	0.0047853	0.016405	0.0175043	0.0175043	0.111323	113.319	143.955	-0.0260966	-0.0262551	0.104164	0.361357	0.510366	0.157677	0.157489	0.104208	0.3613	0.510386	0.157734	0.157546	0.110947	0.578236	0.474772	-0.0258181	-0.0259766	0.0643799	0.397195	0.648022	-0.00262969	-0.0031957	-0.00465966	0.00465966	0.0148105	2	2	0.241655	0.99441	0.996535	0.188698	0.188698	0.241704	0.994409	0.996535	0.188757	0.188757	0.000468332	0.996294	0.996297	0.000286053	0.000286053	0.0557812	0.994701	0.997523	0.0240958	0.0236812	-0.00553893	0.00553893	0.0181114	0.0111806	0.0111806	3.96004e-05	0.000105874	0.000122193	4.90828e-05	4.90828e-05	0.189756	0.343799	0.084728	-0.158503	-0.158503	0.146807	0.0987292	0.283465	-0.138473	-0.138822	-0.0055392	0.0055392	0.0181121	0.0111816	0.0111816	0.189788	0.343856	0.0847709	-0.158544	-0.158544	0.14684	0.0987685	0.283436	-0.138515	-0.138864	-0.00466099	0.00466099	0.0148174	0.00741201	0.00741201	0.0553055	0.433504	0.33027	0.0238029	0.0233884	-0.00477193	0.00477	0.0155504	0.0105972	0.0105972	
1000	1	16	2	1000	1	0.10101	9.09091	0.9	0.9	0.99	0.11	0.1	0	-0.0436419	0.0444393	0.162345	0.170158	0.170158	0.348898	0.377833	0.170344	-0.427522	-0.438426	0.102518	0.129113	0.253685	-0.0143159	-0.0333461	0.349483	10.8903	19.16	-0.428228	-0.438488	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.345915	0.683046	0.472943	-0.424675	-0.434999	0.103733	0.241088	0.842802	0.000608878	-0.0680726	-0.024984	0.024956	0.109089	0.109274	0.109274	0.445611	0.47757	0.183769	0.721785	0.721329	0.0011077	19.4367	19.479	-0.00123367	-0.000110608	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.00490751	0.497738	0.497395	0.00497251	0.00610255	0.416581	0.242062	0.844008	0.747855	0.659491	-0.0430171	0.0429575	0.145879	0.148536	0.148536	0.279858	12.6889	15.9686	-0.419924	-0.419118	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.276036	0.637293	0.566568	-0.416319	-0.415508	0.0572969	0.143671	0.867972	0.0151416	-0.0359245	-0.0249532	0.0249532	0.108995	2	2	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.00579174	0.972579	0.972646	0.00621385	0.00621385	0.417988	0.933432	0.992191	0.750014	0.659674	-inf	inf	nan	inf	inf	nan	0.0298956	nan	nan	nan	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-inf	inf	nan	inf	inf	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-0.0251083	0.0251083	0.109623	0.054878	0.054878	0.410053	1.45982	0.700626	0.739207	0.649425	-0.0436685	0.0414142	0.148915	0.133294	0.133294	
1000	1	16	2	1000	10	0.10101	9.09091	0.9	0.9	0.99	0.11	0.1	0	-0.173798	0.168856	0.969071	1.01213	1.01213	0.778024	0.783555	0.65175	-0.834498	-0.829663	0.182379	0.206924	0.196701	-0.151839	-0.134064	0.781699	1.34958	2.69554	-0.836527	-0.831742	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.76336	0.885403	0.811897	-0.82362	-0.818458	0.124376	0.247841	0.855477	-0.225296	-0.23272	-0.0287639	0.0287624	0.208735	0.212489	0.212489	2.81387	2.79504	2.43976	4.12479	4.08367	0.0168853	9.23238	9.57242	-0.0122571	-0.0122061	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0669395	0.471455	0.461577	0.065727	0.065782	3.09205	2.6155	0.58622	3.68095	3.50449	-0.147409	0.146219	0.792212	0.802231	0.802231	0.734037	1.94118	2.34899	-0.807262	-0.805693	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.711701	0.856017	0.838218	-0.792045	-0.790352	0.0748248	0.0607593	0.875572	-0.0866072	-0.11393	-0.0284113	0.0284113	0.205219	2	2	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0850064	0.943871	0.944817	0.0789518	0.0789518	3.16133	0.624011	0.95728	3.73903	3.56015	-inf	inf	nan	inf	inf	nan	0.169564	nan	nan	nan	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-inf	inf	nan	inf	inf	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-0.0306545	0.0306545	0.222755	0.112324	0.112324	2.83316	5.81871	0.279635	3.39226	3.22646	-0.134642	0.12956	0.851012	0.765486	0.765486	
1000	1	16	2	1000	10	0.10101	9.09091	0.99	0.99	0.99	0.11	0.1	0	-0.383041	0.373852	2.5109	2.53072	2.53072	0.338231	0.338706	0.312392	-0.707178	-0.700514	0.029216	0.0211298	0.162919	-0.0227105	-0.00348933	0.33974	0.424503	0.29835	-0.708399	-0.701232	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.292432	0.643638	0.622193	-0.684713	-0.676964	0.174603	0.0587873	0.871554	0.0484625	0.0522307	-0.112163	0.111964	1.69403	1.70021	1.70021	0.539053	0.536481	0.564653	2.33749	2.3274	0.00285041	1.15612	1.11979	-0.00417153	-0.00240045	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0723334	0.465019	0.46297	0.0767178	0.0786327	0.813432	0.610134	0.813742	2.58054	2.51345	-0.374342	0.372548	2.505	2.49981	2.49981	0.333169	0.452566	0.458644	-0.701623	-0.700186	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.284942	0.638416	0.645796	-0.677387	-0.675833	0.186121	0.0697992	0.87834	0.0728269	0.0559151	-0.111695	0.111695	1.68977	2	2	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0748806	0.560808	0.561611	0.0812281	0.0812281	0.816859	0.51049	0.851073	2.59554	2.5219	-inf	inf	nan	inf	inf	nan	0.611847	nan	nan	nan	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-inf	inf	nan	inf	inf	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-0.120768	0.120768	1.81868	0.910203	0.910203	0.694775	1.98495	0.662825	2.32543	2.25732	-0.401604	0.393379	2.95366	2.65393	2.65393	
1000	1	16	2	1000	10	0.10101	9.09091	0.999	0.999	0.99	0.11	0.1	0	-0.486891	0.476576	3.38664	3.36643	3.36643	0.451178	0.46086	0.446127	-1	-1	0.033575	0.0177503	0.159599	-0.00873746	0.00856743	1.18028	0.46086	0.446127	-0.32832	-0.313782	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	1.20931	0.192767	0.263002	-0.300054	-0.284904	0.16371	0.062954	0.887148	0.0752345	0.0800199	0	0	2	2	2	0.901443	0.885518	1.0483	-inf	inf	3.12698	0	0	-inf	inf	nan	inf	nan	-inf	inf	nan	inf	nan	-inf	inf	3.1798	1.17091	1.17035	-inf	inf	1.13495	0.940627	0.801652	-inf	inf	-0.482637	0.480659	3.44145	3.41041	3.41041	1.14139	0.473373	0.497578	-0.322399	-0.319611	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	1.17023	0.177716	0.14544	-0.293885	-0.290979	0.159944	0.0551219	0.887712	0.0847121	0.0708455	-0.327035	0.327035	7.52676	2	2	nan	inf	nan	inf	inf	nan	inf	nan	inf	inf	0.0151467	1.17091	1.17035	0.0420821	0.0420821	0.45523	0.940627	0.801652	0.600813	0.573873	-inf	inf	nan	inf	inf	nan	0.429611	nan	nan	nan	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-inf	inf	nan	inf	inf	nan	1	nan	nan	nan	nan	1	nan	nan	nan	-0.340797	0.340797	7.62963	3.81544	3.81544	0.461447	0.250591	0.879377	0.536168	0.510315	-0.523522	0.514711	3.94336	3.54287	3.54287	
1000	1	16	2	1000	1	1	1	0	0	0.01	0.01	1	0	-0.195947	0.195946	0.60832	0.60836	0.60836	0.000221439	0.00035224	0.000251408	-0.000207325	-0.000204067	5.46004e-05	0.000289613	0.000287994	6.96528e-05	5.22435e-05	0.000221439	2.37283	2.37327	-0.000207325	-0.000204067	0.000221439	0.500142	0.500077	-0.000207325	-0.000204067	0.000221439	0.500142	0.500077	-0.000207325	-0.000204067	0.000221439	0.500142	0.500077	-0.000207325	-0.000204067	0.000221439	0.499579	0.50141	-0.000207325	-0.000204067	-0.195906	0.195906	0.608188	0.608188	0.608188	0.00026037	0.000362099	0.000300085	0.000277036	0.000256363	4.55659e-15	2.3738	2.3738	-1.41678e-14	-1.41678e-14	5.64304e-15	0.5	0.5	-1.10509e-14	-1.10509e-14	8.43942e-15	0.5	0.5	5.22792e-14	5.22792e-14	4.55604e-15	0.5	0.5	-1.36011e-14	-1.36011e-14	5.57541e-15	0.499437	0.501333	-2.26685e-15	-1.13342e-15	-0.19596	0.195956	0.608344	0.608369	0.608369	0.000260301	2.37278	2.37303	-0.000276959	-0.000256298	0.000260301	0.500149	0.50011	-0.000276959	-0.000256298	0.000260301	0.500149	0.50011	-0.000276959	-0.000256298	0.000260301	0.500149	0.50011	-0.000276959	-0.000256298	0.000260301	0.499586	0.501443	-0.000276959	-0.000256298	-0.195906	0.195906	0.608188	2	2	3.43401e-15	0.848121	0.848121	3.11691e-15	3.11691e-15	7.17756e-15	0.848121	0.848121	6.64469e-14	6.64469e-14	3.38978e-17	0.848121	0.848121	5.66712e-16	5.66712e-16	3.35268e-15	0.84789	0.848393	1.19009e-14	1.30344e-14	-0.195906	0.195906	0.608188	0.304094	0.304094	4.52076e-15	5.63326e-15	3.50286e-15	6.333e-14	6.333e-14	3.42695e-15	3.4252e-15	3.42901e-15	-2.5502e-15	-2.5502e-15	1.41357e-15	0.0393058	0.0393058	8.78403e-15	9.91745e-15	-0.195906	0.195906	0.608188	0.304094	0.304094	7.16029e-15	8.12686e-15	6.29253e-15	-6.58802e-14	-6.58802e-14	5.12678e-15	0.0393058	0.0393058	-5.4546e-14	-5.34126e-14	-0.195906	0.195906	0.608188	0.304094	0.304094	3.34389e-15	0.0393058	0.0393058	1.13342e-14	1.24677e-14	-0.195906	0.195906	0.608188	0.304585	0.304585	
1000	1	16	2	1000	10	10	10	0.1	0.1	0.1	0.1	1	0	-0.0272526	0.0272564	0.110638	0.110731	0.110731	0.00206287	0.00397755	0.00104447	-8.16403e-06	-0.000148829	0.00184515	0.00378652	0.00106471	0.000777937	0.000646594	0.00206287	17.1187	17.1482	-8.16403e-06	-0.000148829	0.00206286	0.501011	0.500181	-8.12372e-06	-0.000148789	0.00206286	0.501011	0.500181	-8.15192e-06	-0.000148817	0.00206285	0.501011	0.500181	-8.10347e-06	-0.000148768	0.00206285	0.500448	0.501513	-8.10553e-06	-0.000148768	-0.0272524	0.0272524	0.110506	0.110506	0.110506	0.000625483	0.000985231	0.000611191	0.000786108	0.000795542	3.78339e-15	17.1547	17.1547	4.32847e-15	4.32847e-15	3.05394e-08	0.5	0.5	4.03065e-08	4.03065e-08	1.60695e-08	0.5	0.5	1.21067e-08	1.21067e-08	4.15841e-08	0.5	0.5	6.05618e-08	6.05618e-08	4.08973e-08	0.499437	0.501333	5.8495e-08	6.06659e-08	-0.0272738	0.0272741	0.110568	0.110586	0.110586	0.000624978	17.1414	17.1473	-0.00078549	-0.000794909	0.000624951	0.500364	0.500201	-0.00078545	-0.000794869	0.000624964	0.500364	0.500201	-0.000785478	-0.000794897	0.000624942	0.500364	0.500201	-0.00078543	-0.000794849	0.000624942	0.499801	0.501534	-0.000785432	-0.000794849	-0.0272524	0.0272524	0.110506	2	2	3.05394e-08	0.972374	0.972374	4.03065e-08	4.03065e-08	1.60695e-08	0.972374	0.972374	1.21067e-08	1.21067e-08	4.15841e-08	0.972374	0.972374	6.05618e-08	6.05618e-08	4.08973e-08	0.972322	0.972427	5.8495e-08	6.06659e-08	-0.0272524	0.0272524	0.110506	0.0552528	0.0552528	1.45334e-08	1.05562e-08	1.85299e-08	-2.81998e-08	-2.81998e-08	1.15046e-08	1.53174e-08	7.78367e-09	2.02552e-08	2.02552e-08	1.08395e-08	0.0393058	0.0393058	1.81885e-08	2.03594e-08	-0.0272524	0.0272524	0.110506	0.0552528	0.0552528	2.57457e-08	2.57114e-08	2.57906e-08	4.8455e-08	4.8455e-08	2.50603e-08	0.0393058	0.0393058	4.63883e-08	4.85592e-08	-0.0272524	0.0272524	0.110506	0.0552528	0.0552528	7.527e-10	0.0393058	0.0393058	-2.06674e-09	1.04163e-10	-0.0272524	0.0272524	0.110506	0.0553574	0.0553574	
1000	1	16	2	1000	10	10	10	0.9	0.999	0.1	0.1	1	0	-0.2249	0.226342	2.38215	1.88373	1.88373	0.181917	0.023859	0.305388	-0.0962139	-0.101882	0.178467	0.023961	0.297161	-0.0905717	-0.100697	0.200588	0.356834	0.393404	-0.108353	-0.114036	0.200588	0.50847	0.659163	-0.108353	-0.114036	0.200588	0.507969	0.659492	-0.108353	-0.114036	0.200588	0.498781	0.665525	-0.108353	-0.114036	0.201755	0.498907	0.66671	-0.113954	-0.119358	-0.203261	0.203282	1.94585	1.89878	1.89878	0.0065021	0.00732178	0.0138846	0.0062429	0.00131888	0.023195	0.346549	0.328417	-0.013431	-0.0135324	0.023195	0.512919	0.51003	-0.013431	-0.0135324	0.023195	0.512422	0.510503	-0.013431	-0.0135324	0.0231948	0.503313	0.519184	-0.013431	-0.0135323	0.0260261	0.50343	0.521086	-0.0196284	-0.0194588	-0.20453	0.20355	1.9544	1.89248	1.89248	0.0274061	0.347039	0.325489	-0.0195518	-0.0148317	0.0274061	0.511336	0.515812	-0.0195518	-0.0148317	0.0274061	0.510837	0.51628	-0.0195518	-0.0148317	0.027406	0.501699	0.524858	-0.0195518	-0.0148317	0.0298749	0.501818	0.526728	-0.0257108	-0.0207503	-0.200531	0.200531	1.90078	2	2	3.35837e-09	0.540652	0.515481	-4.66901e-10	-4.66901e-10	2.9334e-09	0.540188	0.515943	-7.0865e-10	-7.0865e-10	1.58586e-07	0.531698	0.524418	3.85721e-08	3.85721e-08	0.00957624	0.531779	0.526213	-0.00628181	-0.00600772	-0.200531	0.200531	1.90078	0.924702	0.924702	8.53547e-10	0.00102325	0.000969437	-2.41749e-10	-2.41749e-10	1.61685e-07	0.0197244	0.0186865	3.9039e-08	3.9039e-08	0.00957624	0.0409651	0.0490945	-0.00628181	-0.00600772	-0.200531	0.200531	1.90078	0.925648	0.925648	1.61481e-07	0.0186848	0.0177368	3.92808e-08	3.92808e-08	0.00957624	0.0404323	0.0487236	-0.00628181	-0.00600772	-0.200531	0.200531	1.90078	0.942963	0.942963	0.00957625	0.0350023	0.0450087	-0.00628185	-0.00600776	-0.199271	0.199326	1.89867	0.943253	0.943253	
